"Entity ID","Individual Test Solutions","Remote Testing","Adaptive/IRT","Test Type","Description","Job Levels","Languages","Assessment Length","Fact Sheet Link","Sample Report Link"
"4288","Sales Transformation Report 2.0 - Sales Manager","Yes","No","P","This report combines insights from the OPQ and a Sales Management questionnaire. It provides an accurate and objective measure of a sales manager’s capability to lead a sales team undergoing a sales transformation process. Insights included in this report include an overall job-fit score, and individual scores and score narratives for the behaviours included in SHL’s Sales Transformation behavioural model.","Director, Executive, Front Line Manager, Manager, Supervisor,","N/A","N/A","N/A","https://service.shl.com/docs/Sales%20Transformation%20Recruiter%20Report%20(Manager)%202.0%20International%20English%20(1).pdf"
"4130","Salesforce Development (New)","Yes","No","K","Multi-choice test that measures the knowledge of Salesforce platform, design and data models, business logic, data management and analytics.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 15","https://service.shl.com/docs/Salesforce%20Development%20(New).pdf","N/A"
"4131","SAP ABAP (Advanced Level) (New)","Yes","No","K","Multi-choice test that measures the knowledge of SAP ABAP dictionary, dialog programming, reports, enhancements, workflows, optimizations and advanced ABAP concepts like Netweaver applications and Adobe forms.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 12","https://service.shl.com/docs/SAP%20ABAP%20(Advanced%20Level)%20(New).pdf","N/A"
"4132","SAP ABAP (Intermediate Level) (New)","Yes","No","K","Multi-choice test that measures the knowledge of SAP ABAP dictionary, elements, operations, architecture, ABAP data types, ABAP reporting, batch data communication, dialog programming, EDI, ALE, IDOC interface, BADI, BAPI and function module.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 9","https://service.shl.com/docs/SAP%20ABAP%20(Intermediate%20Level)%20(New).pdf","N/A"
"4133","SAP Basis (New)","Yes","No","K","Multi-choice test that measures the knowledge of SAP architecture, database administration, background processing, user administration, client administration, system administration, monitoring and transport management.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 9","https://service.shl.com/docs/SAP%20Basis%20(New).pdf","N/A"
"4136","SAP Business Objects WebI (New)","Yes","No","K","Multi-choice test that measures the knowledge of SAP interactive analysis, reporting, formatting and scheduling documents.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/SAP%20Business%20Objects%20WebI%20(New).pdf","N/A"
"4134","SAP BW (Business Warehouse) (New)","Yes","No","K","Multi-choice test that measures the knowledge of SAP architecture, meta data, data modelling, extraction, loading, scheduling, data reporting, performance tuning and SAP BW/BI integration.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 9","https://service.shl.com/docs/SAP%20BW%20(Business%20Warehouse)%20(New).pdf","N/A"
"4135","SAP HCM (Human Capital Management) (New)","Yes","No","K","Multi-choice test that measures the knowledge of SAP HR/ HCM structure, personnel administration, SAP HCM tasks, SAP HCM SuccessFactors solutions.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = TBC","https://service.shl.com/docs/SAP%20HCM%20(Human%20Capital%20Management)%20(New).pdf","N/A"
"4082","SAP Hybris (New)","Yes","No","K","Multi-choice test that measures the knowledge of Hybris extensions, its architecture, configuration, data modelling and management, service layer programming, cockpit framework and workflows.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 20","https://service.shl.com/docs/SAP%20Hybris%20(New).pdf","N/A"
"4137","SAP Materials Management (New)","Yes","No","K","Multi-choice test that measures the knowledge of SAP materials management, organization units integration, purchasing, pricing, release procedure, contracts, inventory management, invoice verification, split valuation, account determination and integration of materials management with other modules.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/SAP%20Materials%20Management%20(New).pdf","N/A"
"4064","SAP SD (Sales and Distribution) (New)","Yes","No","K","Multi-choice test that measures the knowledge of ERP basics, SAP architecture, sales, distribution, master data, documents, basic functions in S&D, billing process, order and delivery processing.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 8","https://service.shl.com/docs/SAP%20SD%20(Sales%20and%20Distribution)%20(New).pdf","N/A"
"4171","Search Engine Optimization (New)","Yes","No","K","Multi-choice test that measures the knowledge on the concepts of need of SEO, SEO planning, SEO strategies, SEO software, tools and exchanging links.","Graduate, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 12","https://service.shl.com/docs/Search%20Engine%20Optimization%20(New).pdf","N/A"
"4138","Selenium (New)","Yes","No","K","Multi-choice test that measures the knowledge of Selenium IDE, Selenium RC, Selenium grid, web driver, test design considerations, user extensions, frameworks and object repository.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/Selenium%20(New).pdf","N/A"
"4140","Shell Scripting (New)","Yes","No","K","Multi-choice test that measures the knowledge of Shell scripting to perform operations such as file manipulation, program execution and printing text.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/Shell%20Scripting%20(New).pdf","N/A"
"3968","SHL Verify Interactive - Inductive Reasoning","Yes","Yes","A, S","Evaluates ability to identify specific patterns in data or situations and generalize that information to broader contexts.","Professional Individual Contributor, Graduate, Manager, Mid-Professional,","Korean, Japanese, Thai, Portuguese (Brazil), Portuguese, Chinese Traditional, Indonesian, Russian, Romanian, Polish, Greek, Latin American Spanish, English International, Arabic, Hungarian, Czech, French (Canada), Slovak, Serbian, Turkish, Spanish, Danish, Estonian, Finnish, Latvian, Lithuanian, Norwegian, Swedish, French, German, Italian, Dutch, Chinese Simplified, English (USA),","Approximate Completion Time in minutes = 20","https://service.shl.com/docs/Product%20Factsheet%20Verify%20Interactive%20-%20Inductive_12of15.pdf","N/A"
"3947","SHL Verify Interactive – Deductive Reasoning","Yes","Yes","A, S","Measures the ability to draw logical conclusions based on information provided, identify strengths and weaknesses of arguments, and complete scenarios using incomplete information.","Graduate, Manager, Mid-Professional, Professional Individual Contributor,","Chinese Traditional, Romanian, Turkish, Polish, Greek, Latin American Spanish, Portuguese (Brazil), Japanese, Hungarian, Czech, French (Canada), Slovak, Serbian, English International, English (USA), German, Italian, Indonesian, Korean, Russian, Arabic, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, French, Dutch, Chinese Simplified, Spanish, Portuguese,","Approximate Completion Time in minutes = 20","https://service.shl.com/docs/Product%20Factsheet_Verify%20Interactive%20Deductive.pdf","N/A"
"3946","SHL Verify Interactive – Numerical Reasoning","Yes","Yes","A, S","Assesses how the candidate comprehends numerical information in various formats.","Graduate, Manager, Mid-Professional, Professional Individual Contributor,","French, German, Italian, Dutch, Chinese Simplified, Danish, Finnish, Norwegian, Swedish, Estonian, Latvian, Lithuanian, English International, English (USA), Czech, Polish, Latin American Spanish, Spanish, Thai, Japanese, Korean, Portuguese, Portuguese (Brazil), Chinese Traditional, Hungarian, Indonesian, Russian, Romanian, Turkish, French (Canada), Greek, Slovak, Serbian, Arabic,","Approximate Completion Time in minutes = 20","https://service.shl.com/docs/Product%20Factsheet_Verify%20Interactive%20Numerical.pdf","N/A"
"3971","SHL Verify Interactive G+","Yes","Yes","A","SHL Verify Interactive G+ (SVIG+) is a test of general cognitive ability that also generates accurate assessments of three specific abilities: Deductive Reasoning, Inductive Reasoning, and Numerical Reasoning. The candidate will see questions measuring all three abilities. Candidates will receive a score on each of the specific abilities as well as a general ability score. This test is appropriate for all job levels, however it is most relevant for positions that require cognitive ability across a range of specific skills. Completion time is 36 minutes for the test itself, plus 10 minutes for instructions and practice.","Graduate, Manager, Mid-Professional, Professional Individual Contributor,","English (USA), Chinese Traditional, Korean, Serbian, Slovak, Spanish, English International, Danish, Swedish, Norwegian, Finnish, Latvian, Lithuanian, Estonian, Portuguese, Hungarian, Thai, Czech, Polish, Turkish, Portuguese (Brazil), Romanian, Latin American Spanish, Italian, French (Canada), Chinese Simplified, Dutch, German, French, Russian, Indonesian, Greek, Japanese,","Approximate Completion Time in minutes = 36","https://service.shl.com/docs/Verify%20Interactive%20G%20plus%20Factsheet.pdf","N/A"
"3972","SHL Verify Interactive Numerical Calculation","Yes","Yes","A","The Verify Interactive Numerical Calculation test measures a candidate’s ability to work with numbers and use appropriate mathematics in different situations. The Numerical Ability test requires candidates to understand order of operations, perform numerical calculations, and identify errors in calculations. The Numerical Calculation test, though it is adaptive, is ideal for entry-level jobs that require completing simple numerical calculations quickly and accurately.","Entry-Level,","English (USA), English International,","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/Verify%20Interactive%20Numerical%20Calc%20Factsheet%20.pdf","N/A"
"4141","Siebel Development (New)","Yes","No","K","Multi-choice test that measures the knowledge of Siebel basics, architecture server administration, access control, Siebel client and web applications, Siebel models, data mapping, workflow and deployment.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 8","https://service.shl.com/docs/Siebel%20Development%20(New).pdf","N/A"
"4209","Smart Interview Live","Yes","No","P","SHL Live Video Interview is a real-time video interview tool. It allows recruiters and line managers to remotely engage with candidates and reach hiring decisions faster. Delight shortlisted candidates with a face2face digital interview that goes way beyond a conference call. Interact with whiteboards, instant file-sharing, draw from an expertly-curated question bank and provide a remote end-to-end interview experience that increases your chance of conversion. Language Availability The Candidate and Assessor interface is available in US English, Japanese, Simplified Chinese, Castilian Spanish, Portuguese, Brazilian Portuguese, French, Canadian French, Italian, Dutch, Latin American Spanish, Romanian, Indonesian, German, Arabic, Greek. The Admin interface is available in US English and Simplified Chinese (CN server).","Entry-Level, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),","Approximate Completion Time in minutes = Variable","N/A","N/A"
"4218","Smart Interview Live Coding","Yes","No","K","Smart Interview Live Coding is a real-time online coding interview, with a compiler interface. It enables one-to-one, panel and group interviews. Use Smart Interview Live Coding to comprehensively evaluate candidates’ skills across various technical roles and hire the best coding talent. The language availability for the candidate and interviewer interface is English (US), Simplified Chinese, Castilian Spanish, Japanese. Please note that the questions themselves are available as standard in US English only. The language availability for the admin interface is US English only.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Entry-Level,","English (USA),","Approximate Completion Time in minutes = Variable","N/A","N/A"
"4205","Smart Interview On Demand","Yes","No","P","Smart Interview On Demand is a recorded (asynchronous) video interview tool, that introduces you to each person behind the resume with a short-recorded video of them explaining why they would be an awesome addition to your team. A streamlined, minimum bias screening to ensure you shortlist top talent faster and find those hidden gems you may have otherwise missed. Availability The administrator and evaluator interface is available in US English and Simplified Chinese only, as are the standard question banks. However, custom questions can be added or recorded in any language. The participant interface is available in: Arabic, Brazilian Portuguese, Bulgarian, Canadian French, Chinese, Croatian, Czech, Danish, Dutch, Dutch (Belgium), Estonian, Finnish, French, German, Greek, Hindi, Hungarian, Italian, Indonesian, Japanese, Korean, Latvian, Lithuanian, Malaysian, Mexican Spanish, Norwegian, Polish, Portuguese, Romanian, Russian, Serbian, Slovak, Slovenian, Spanish, Swedish, Taiwanese Chinese, Thai, Turkish, UK English, Ukrainian, US English, Vietnamese. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility. Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/","Entry-Level, Supervisor, Manager, Front Line Manager, General Population, Graduate, Mid-Professional, Professional Individual Contributor,","English (USA), Chinese Simplified,","Approximate Completion Time in minutes = Variable","N/A","N/A"
"4014","Social Media (New)","Yes","No","K","Multi-choice test that measures the knowledge about the different social media platforms.","Entry-Level, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/Social%20Media%20(New).pdf","N/A"
"116","Software Business Analysis","Yes","Yes","K","The Software Business Analysis test measures ability to acquire and understand business requirements for an IT project, develop technical assets in support of that project, and execute such a project in an optimal strategic manner. Designed for senior-level technical professionals, this test covers the following topics: Business Process, Diagramming and Modeling, Documentation, Joint Application Development, Methodologies and Tools, Project Development, Requirements Gathering, System Design, and User Interface.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 30","https://service.shl.com/docs/BB_Fact_Sheet_SoftwareBusinessAnalysis.pdf","N/A"
"4142","SonarQube (New)","Yes","No","K","Multi-choice test that measures the knowledge of SonarQube, integration tests, Sonar symbols, wildcards, quality cover and Sonar architecture.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = TBC","https://service.shl.com/docs/SonarQube%20(New).pdf","N/A"
"4051","Spelling (U.S.) (New)","Yes","No","K","Multi-choice test that measures the knowledge of correct spellings in English and the ability to identify spelling errors in sentences.","Entry-Level,","English (USA),","Approximate Completion Time in minutes = 0","https://service.shl.com/docs/Spelling%20(U.S.)%20(New).pdf","N/A"
"40","Split Screen Typing Test - Form 1","Yes","No","A, K","This test measures speed and accuracy in typing text presented on the computer screen. In this assessment, the text original is displayed directly above the area in which the test taker must enter the response. The test taker will not need a printed original for the evaluation. This test calculates a score based on the total number of keystrokes, time taken, and number of errors made when typing six passages. This Split Screen Typing Test uses the following method to determine the Net Words Per Minute score: Net Words Per Minute = ((Gross Words Per Minute * Time Taken) - Total Errors) / Time Taken.","Entry-Level,","English (USA), English (Australia), English International,","Approximate Completion Time in minutes = 6","https://service.shl.com/docs/Fact_Sheet_Split%20Screen%20Typing.pdf","N/A"
"4143","Spring (New)","Yes","No","K","Multi-choice test that measures the knowledge of Spring core, AOP, IOC container and transactions.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 9","https://service.shl.com/docs/Spring%20(New).pdf","N/A"
"4144","SQL (New)","Yes","No","K","Multi-choice test that measures the knowledge of SQL queries, data manipulation and transaction processing.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 9","https://service.shl.com/docs/SQL%20(New).pdf","https://service.shl.com/docs/SQL%20(New)%20Sample%20Report.pdf"
"4035","SQL Server (New)","Yes","No","K","Multi-choice test that measures the knowledge of basic SQL queries, creating and altering tables, filtering, grouping, aggregation in SQL and querying multiple tables.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 11","https://service.shl.com/docs/SQL%20Server%20(New).pdf","N/A"
"4282","SQL Server Analysis Services (SSAS) (New)","Yes","No","K","Multi-choice test that measures the knowledge of SSAS database, querying multidimensional analysis solutions, cube hierarchies, measures, dimensions, power BI, DAX, MDX, tabular model data access and security.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 15","https://service.shl.com/docs/SQL%20Server%20Analysis%20Services%20(SSAS)%20(1).pdf","N/A"
"4146","SQL Server Integration Services (SSIS) (New)","Yes","No","K","Multi-choice test that measures the knowledge of SSIS architecture, components, control flow, data flow, transformation, SQL server tasks, SSIS administration, debugging, logging, security deployment, performance, package scheduling, execution and configuration.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/SQL%20Server%20Integration%20Services%20(SSIS)%20(New).pdf","N/A"
"4147","SQL Server Reporting Services (SSRS) (New)","Yes","No","K","Multi-choice test that measures the knowledge of SSRS architecture, report creation, formatting, calculations, creating matrix reports and charts, grouping, sorting, report parameters, report management and security.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/SQL%20Server%20Reporting%20Services%20(SSRS)%20(New).pdf","N/A"
"3996","Statistical Analysis System (New)","Yes","No","K","Multi-choice test that measures the ability to use the SAS software for statistical analysis.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 11","https://service.shl.com/docs/Statistical%20Analysis%20System%20(New).pdf","N/A"
"4151","Struts (New)","Yes","No","K","Multi-choice test that measures the knowledge of Struts framework, configuration, validations, actions and interceptors.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 5","https://service.shl.com/docs/Struts%20(New).pdf","N/A"
"4216","SVAR - Spoken English (AUS)","Yes","No","S","An automated spoken English test that measures fluency, pronunciation, active listening, vocabulary, grammar and spoken English understanding. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility. Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/","Entry-Level,","English (USA),","Approximate Completion Time in minutes = -","https://service.shl.com/docs/SVAR%20-%20Spoken%20English%20(AUS).pdf","N/A"
"3986","SVAR - Spoken English (Indian Accent)  (New)","Yes","No","S","An automated spoken English test that measures fluency, pronunciation, active listening, vocabulary, grammar and spoken English understanding. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility. Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/","Entry-Level,","English (USA),","Approximate Completion Time in minutes = -","N/A","N/A"
"4217","SVAR - Spoken English (U.K.)","Yes","No","S","An automated spoken English test that measures fluency, pronunciation, active listening, vocabulary, grammar and spoken English understanding. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility. Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/","Entry-Level,","English International,","Approximate Completion Time in minutes = -","https://service.shl.com/docs/SVAR%20-%20Spoken%20English%20(U.K.).pdf","https://service.shl.com/docs/SVAR%20TC%20Sample%20Report.pdf"
"3987","SVAR - Spoken English (US)  (New)","Yes","No","S","An automated spoken English test that measures fluency, pronunciation, active listening, vocabulary, grammar and spoken English understanding. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility. Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/","Entry-Level,","English (USA),","Approximate Completion Time in minutes = -","https://service.shl.com/docs/SVAR%20-%20Spoken%20English%20(U.S.).pdf","N/A"
"4197","SVAR - Spoken French (Canadian) (New)","Yes","No","S","Test automatisé de français parlé qui évalue l'aisance, la prononciation, l'écoute active, le vocabulaire, la grammaire, et la compréhension du français parlé. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility. Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/","Entry-Level,","French (Canada),","Approximate Completion Time in minutes = -","https://service.shl.com/docs/SVAR%20-%20Spoken%20French%20(Canadian).pdf","N/A"
"4198","SVAR - Spoken French (European) (New)","Yes","No","S","Test automatisé de français parlé qui évalue l'aisance, la prononciation, l'écoute active, le vocabulaire, la grammaire, et la compréhension du français parlé. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility. Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/","Entry-Level,","French,","Approximate Completion Time in minutes = -","https://service.shl.com/docs/SVAR%20-%20Spoken%20French%20(European).pdf","N/A"
"4199","SVAR - Spoken Spanish (Castilian) (New)","Yes","No","S","Test automatizado de español oral que mide la fluidez, la pronunciación, la escucha activa, el vocabulario, la gramática y la comprensión oral del español. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility. Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/","Entry-Level,","Spanish,","Approximate Completion Time in minutes = -","https://service.shl.com/docs/SVAR%20Spoken%20Spanish%20(Castilian).pdf","N/A"
"4200","SVAR - Spoken Spanish (North American) (New)","Yes","No","S","Test automatizado de español oral que mide la fluidez, la pronunciación, la escucha activa, el vocabulario, la gramática y la comprensión oral del español. Your use of this assessment product may be subject to New York City Law 144 (Regulation of the Use of Automated Employment Decision Tools) (dated July 5, 2023). Compliance with Law 144 is your responsibility. Read more on https://www.shl.com/legal/shl-us-regulatory-compliance/","Entry-Level,","Latin American Spanish,","Approximate Completion Time in minutes = -","https://service.shl.com/docs/SVAR%20Spoken%20Spanish%20(North%20%20American).pdf","N/A"
"4049","Swing (New)","Yes","No","K","Multi-choice test that measures the knowledge of components, containers, layouts and event handling in Swing.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 4","https://service.shl.com/docs/Swing%20(New).pdf","N/A"
"4079","Tableau (New)","Yes","No","K","Multi-choice test that measures the knowledge of how to use Tableau to prepare tables, create visualizations, perform calculations, apply filters and carry out forecasting.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 8","https://service.shl.com/docs/Tableau%20(New).pdf","N/A"
"4020","Telecommunications Engineering (New)","Yes","No","K","Multi-choice test that measures the knowledge of analog communication, digital communication, electromagnetism and microwave engineering.","Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","English (USA),","Approximate Completion Time in minutes = 7","https://service.shl.com/docs/Telecommunications%20Engineering%20(New).pdf","https://service.shl.com/docs/SHL%20Telecommunications%20Engineering%20(New)%20Sample%20Report.pdf"
"4167","Teradata Development (New)","Yes","No","K","Multi-choice test that measures the knowledge on Teradata concepts of RDBMS components, performance availability features, utilities, workload management, basic extensions, logical expressions, subqueries, SQL optimization, physical database design, table partitioning, query analysis and indexes.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 9","https://service.shl.com/docs/Teradata%20Development%20(New).pdf","N/A"
"251","Time Management (U.S.)","Yes","Yes","K","This is an adaptive test that measures the candidate's knowledge of how to use time wisely in the workplace. It is designed for the average business worker and covers the following topics: Action Plans, Controlling, Decision Making, Organizing, Planning, Scheduling, Time Usage, and Time Wasters.","Entry-Level, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 15 to 35","https://service.shl.com/docs/BB_Fact_Sheet_TimeManagement_US.pdf","N/A"
"336","Training Development","Yes","Yes","K","The Training Development test measures knowledge of developing and delivering training programs. Designed for experienced trainers, this test covers the following topics: Analysis Methods, Audience Analysis, Design Materials, Design Strategy, Developing Instructional Materials, General Knowledge, Media, Project Management Plan, Purpose of Training, Training Delivery, and Writing Instructional Objectives.","Front Line Manager, Manager,","English (USA),","Approximate Completion Time in minutes = 15 to 35","https://service.shl.com/docs/BB_Fact_Sheet_TrainingDevelopment.pdf","N/A"
"4201","Typing (New)","Yes","No","S","Typing based test that evaluates typing speed and accuracy.","Entry-Level,","English (USA),","Approximate Completion Time in minutes = 2","https://service.shl.com/docs/Typing%20(New).pdf","N/A"
"4175","UiPath RPA Development (New)","Yes","No","K","Multi-choice test that measures the knowledge on UiPath architecture, workflows recording, UI interaction, automation, and orchestrator.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 8","https://service.shl.com/docs/UiPath%20RPA%20Development%20(New).pdf","N/A"
"735","Universal Competency Framework Interview Guide","Yes","No","C, P","The UCF Interview Guide provides a structured way of gathering information about each candidate and their competency potential across the 20 UCF Dimensions. NOTE: Simplified Chinese Guide is available from local office; Portuguese Guide is available from Distributor","Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English International, Swedish, German, Finnish,","N/A","N/A","N/A"
"734","Universal Competency Framework Job profiling guide","Yes","No","C, P","The SHL Universal Competency Framework establishes a common language for competencies that underpins SHL’s products and services. It is a single underlying construct framework that provides a rational, consistent and practical basis for the purpose of understanding people’s behaviours at work and the likelihood of being able to succeed in a given role and in a given environment","Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","English International, Portuguese,","Approximate Completion Time in minutes = Untimed","N/A","N/A"
"733","Universal Competency Framework Profiler Cards (44)","Yes","No","C, P","The UCF sets out the key behaviours that drive performance using a standard, proven hierarchy that can be applied to virtually any job at any level, in any organisation around the world.","Director, Entry-Level, Executive, Front Line Manager, Manager, Mid-Professional, Professional Individual Contributor,","Portuguese (Brazil), Latin American Spanish, French, Chinese Simplified, Icelandic, Lithuanian, Danish, Dutch, English International, Finnish, German, Italian, Norwegian, Portuguese, Spanish, English (USA), Swedish,","Approximate Completion Time in minutes = Untimed","N/A","N/A"
"4172","UNIX (New)","Yes","No","K","Multi-choice test that measures the knowledge on the concepts of UNIX commands, file system, file handling, regular expression, awk programming and shell programming.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 9","https://service.shl.com/docs/UNIX%20(New).pdf","N/A"
"4173","VB.NET (New)","Yes","No","K","Multi-choice test that measures the knowledge on the concepts of VB.NET assemblies, OOPs concepts, ADO.NET, multithreading, exception handling and GUI.","Mid-Professional, Professional Individual Contributor,","English (USA),","Approximate Completion Time in minutes = 10","https://service.shl.com/docs/VB.NET%20(New).pdf","N/A"
"3733","Verify - Deductive Reasoning","Yes","Yes","A","The Verify Deductive Reasoning Test is an online ability assessment that can be used to support both pre- and post-hire assessment processes. It enables organisations to recruit and develop candidates applying for jobs at all levels that require deductive reasoning ability. The Deductive Reasoning Test is a new test in the SHL Verify range of ability tests, and measures the ability to: • draw logical conclusions based on information provided • identify strengths and weaknesses of arguments • complete scenarios using incomplete information The test is 18 minutes long, has 20 items and is designed to provide an indication of how an individual will perform when asked to develop solutions when presented with information and draw sound conclusions from data. This form of reasoning is commonly required to support work and decision-making in many different types of jobs and at many levels. Sample tasks for jobs that may require deductive reasoning include, but are not limited to: • evaluate arguments • analyse scenarios • draw logical conclusions","Director, Entry-Level, Executive, Front Line Manager, General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor,","Arabic, French (Canada), Portuguese (Brazil), Chinese Traditional, Chinese Simplified, Czech, Danish, Dutch, Finnish, French, German, Greek, Hungarian, Indonesian, English International, Italian, Japanese, Korean, Latin American Spanish, Polish, Portuguese, Romanian, Russian, Serbian, Slovak, Spanish, Swedish, Thai, Turkish, English (USA), Norwegian,","Approximate Completion Time in minutes = 20","https://service.shl.com/docs/Verify_Deductive%20Reasoning_Fact%20Sheet.pdf","N/A"
"3941","Verify - Following Instructions","Yes","No","A","This test measures a candidate's ability to follow detailed instructions and then select the correct course of action. Candidates are presented with a set of rules and need to choose the appropriate response for various situations based on the rules given.","Entry-Level,","Latin American Spanish, Arabic, Chinese Simplified, German, French, Italian, Dutch, English (USA), English International,","Approximate Completion Time in minutes = 8","https://service.shl.com/docs/Fact%20Sheet_Verify%20Following%20Instructions.pdf","N/A"
"3908","Verify - G+","Yes","Yes","A","The G+ test is part of the Verify suite of cognitive ability tests. The test is designed to measure three types of ability: Numerical, Deductive, and Inductive. There are 30 questions in the test, with 10 questions for each of the three abilities measured. Sample tasks for jobs that may require these abilities include, but are not limited to: evaluating arguments, analyzing scenarios, working with data, doing mathematical computations, interpreting graphs and tables, and drawing logical conclusions. The G+ test, due to its adaptive nature, is appropriate for all job levels and roles.","General Population, Graduate, Manager, Mid-Professional, Professional Individual Contributor, Supervisor, Director, Entry-Level, Executive, Front Line Manager,","Romanian, English (USA), English International, French (Canada), Latin American Spanish, Arabic, Dutch, French, German, Swedish, Chinese Simplified, Chinese Traditional, Czech, Danish, Greek, Hungarian, Italian, Korean, Norwegian, Polish, Portuguese, Thai, Turkish, Finnish, Japanese, Spanish, Indonesian, Russian, Slovak, Serbian, Portuguese (Brazil), Vietnamese,","Approximate Completion Time in minutes = 36","https://service.shl.com/docs/Verify_G%20plus_Fact_Sheet.pdf","N/A"
